0
152.26114
153.08925
153.83415
155.31055
155.83247
153.54819
152.92894
154.25026
155.03157
156.19136
156.05432
154.06142
153.03494
153.12247
153.65488
153.294
152.74849
151.44798
152.02827
152.5601
